document_id,unique_id,pd_index,probleem_type,explicitheid,urgentie_type,causaliteitstype,framing_type,kernprobleem_ref,has_box_ids
1405,Adviescollege_Veiligheid_Groningen_011,7,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_011-PD-01,True
1412,Adviescollege_Veiligheid_Groningen_032,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
1412,Adviescollege_Veiligheid_Groningen_032,1,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
1412,Adviescollege_Veiligheid_Groningen_032,2,kernprobleem,impliciet,structureel,mechanisch,instrumenteel,,True
1412,Adviescollege_Veiligheid_Groningen_032,3,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-02,True
1412,Adviescollege_Veiligheid_Groningen_032,4,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-02,True
1412,Adviescollege_Veiligheid_Groningen_032,5,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-02,True
1412,Adviescollege_Veiligheid_Groningen_032,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-02,True
1412,Adviescollege_Veiligheid_Groningen_032,7,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-02,True
1412,Adviescollege_Veiligheid_Groningen_032,8,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-01,True
1412,Adviescollege_Veiligheid_Groningen_032,9,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-01,True
1412,Adviescollege_Veiligheid_Groningen_032,10,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-01,True
1412,Adviescollege_Veiligheid_Groningen_032,11,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviescollege_Veiligheid_Groningen_032-PD-03,True
1424,Adviesraad_internationale_vraagstukken_006,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
1424,Adviesraad_internationale_vraagstukken_006,1,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,2,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,3,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,4,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,6,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,7,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,8,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,9,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,10,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,11,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,12,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,13,deelprobleem,impliciet,acuut,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,14,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,15,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,16,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,17,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,18,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,19,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,20,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,21,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,22,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,23,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,24,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,25,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,26,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1424,Adviesraad_internationale_vraagstukken_006,27,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_006-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,0,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1426,Adviesraad_internationale_vraagstukken_008,1,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,2,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,3,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,4,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,5,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,6,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,7,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,8,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,9,deelprobleem,impliciet,toekomstig,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,10,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,11,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,12,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,13,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,14,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,15,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,16,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,17,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,18,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,19,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,20,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,21,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,22,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,23,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,24,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,25,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,26,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1426,Adviesraad_internationale_vraagstukken_008,27,deelprobleem,impliciet,toekomstig,mechanisch,normatief,Adviesraad_internationale_vraagstukken_008-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,0,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
1436,Adviesraad_internationale_vraagstukken_017,1,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
1436,Adviesraad_internationale_vraagstukken_017,2,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
1436,Adviesraad_internationale_vraagstukken_017,3,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1436,Adviesraad_internationale_vraagstukken_017,4,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
1436,Adviesraad_internationale_vraagstukken_017,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,7,deelprobleem,impliciet,structureel,inadvertent,cognitief,Adviesraad_internationale_vraagstukken_017-PD-02,True
1436,Adviesraad_internationale_vraagstukken_017,8,deelprobleem,impliciet,acuut,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-04,True
1436,Adviesraad_internationale_vraagstukken_017,9,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,10,deelprobleem,impliciet,structureel,inadvertent,cognitief,Adviesraad_internationale_vraagstukken_017-PD-02,True
1436,Adviesraad_internationale_vraagstukken_017,11,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,12,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-05,True
1436,Adviesraad_internationale_vraagstukken_017,13,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,14,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_017-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,15,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_017-PD-04,True
1436,Adviesraad_internationale_vraagstukken_017,16,deelprobleem,impliciet,acuut,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-04,True
1436,Adviesraad_internationale_vraagstukken_017,17,deelprobleem,expliciet,structureel,inadvertent,normatief,Adviesraad_internationale_vraagstukken_017-PD-02,True
1436,Adviesraad_internationale_vraagstukken_017,18,deelprobleem,expliciet,acuut,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-04,True
1436,Adviesraad_internationale_vraagstukken_017,19,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-04,True
1436,Adviesraad_internationale_vraagstukken_017,20,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-02,True
1436,Adviesraad_internationale_vraagstukken_017,21,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-04,True
1436,Adviesraad_internationale_vraagstukken_017,22,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-02,True
1436,Adviesraad_internationale_vraagstukken_017,23,deelprobleem,impliciet,structureel,inadvertent,cognitief,Adviesraad_internationale_vraagstukken_017-PD-04,True
1436,Adviesraad_internationale_vraagstukken_017,24,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-02,True
1436,Adviesraad_internationale_vraagstukken_017,25,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,26,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-01,True
1436,Adviesraad_internationale_vraagstukken_017,27,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-05,True
1436,Adviesraad_internationale_vraagstukken_017,28,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_017-PD-02,True
1447,Adviesraad_internationale_vraagstukken_029,0,kernprobleem,expliciet,acuut,mechanisch,normatief,,True
1447,Adviesraad_internationale_vraagstukken_029,1,kernprobleem,expliciet,acuut,mechanisch,normatief,,True
1447,Adviesraad_internationale_vraagstukken_029,2,kernprobleem,expliciet,acuut,mechanisch,normatief,,True
1447,Adviesraad_internationale_vraagstukken_029,3,kernprobleem,expliciet,acuut,mechanisch,normatief,,True
1447,Adviesraad_internationale_vraagstukken_029,4,kernprobleem,expliciet,acuut,mechanisch,normatief,,True
1447,Adviesraad_internationale_vraagstukken_029,5,deelprobleem,impliciet,toekomstig,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_029-PD-01,True
1447,Adviesraad_internationale_vraagstukken_029,6,deelprobleem,expliciet,acuut,mechanisch,normatief,Adviesraad_internationale_vraagstukken_029-PD-01,True
1447,Adviesraad_internationale_vraagstukken_029,7,deelprobleem,expliciet,acuut,mechanisch,normatief,Adviesraad_internationale_vraagstukken_029-PD-01,True
1447,Adviesraad_internationale_vraagstukken_029,8,deelprobleem,impliciet,acuut,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_029-PD-01,True
1447,Adviesraad_internationale_vraagstukken_029,9,deelprobleem,impliciet,toekomstig,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_029-PD-01,True
1447,Adviesraad_internationale_vraagstukken_029,10,deelprobleem,impliciet,acuut,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_029-PD-01,True
1447,Adviesraad_internationale_vraagstukken_029,11,deelprobleem,expliciet,acuut,mechanisch,normatief,Adviesraad_internationale_vraagstukken_029-PD-01,True
1447,Adviesraad_internationale_vraagstukken_029,12,deelprobleem,expliciet,acuut,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_029-PD-01,True
1447,Adviesraad_internationale_vraagstukken_029,13,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_029-PD-01,True
1469,Adviesraad_internationale_vraagstukken_044,0,kernprobleem,expliciet,structureel,intentioneel,normatief,,True
1469,Adviesraad_internationale_vraagstukken_044,1,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_044-PD-01,True
1469,Adviesraad_internationale_vraagstukken_044,2,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_044-PD-01,True
1469,Adviesraad_internationale_vraagstukken_044,3,deelprobleem,expliciet,toekomstig,intentioneel,normatief,Adviesraad_internationale_vraagstukken_044-PD-01,True
1469,Adviesraad_internationale_vraagstukken_044,4,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_044-PD-01,True
1469,Adviesraad_internationale_vraagstukken_044,5,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_044-PD-01,True
1469,Adviesraad_internationale_vraagstukken_044,6,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_044-PD-01,True
1469,Adviesraad_internationale_vraagstukken_044,7,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_044-PD-01,True
