document_id,unique_id,aanbeveling_index,niveau,aard,object_advies,specificiteit,operationaliteit,beinvloedbaarheid,hall_orde,richting_interventie,has_box_ids
537,Adviescollege_toetsing_regeldruk_118,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,13,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,14,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
537,Adviescollege_toetsing_regeldruk_118,15,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
553,Adviescollege_toetsing_regeldruk_147,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,2,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
713,Adviescollege_toetsing_regeldruk_309,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,2,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,15,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,16,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1390,Adviescollege_Veiligheid_Groningen_008,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1405,Adviescollege_Veiligheid_Groningen_011,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1405,Adviescollege_Veiligheid_Groningen_011,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1405,Adviescollege_Veiligheid_Groningen_011,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1412,Adviescollege_Veiligheid_Groningen_032,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,17,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,18,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,19,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,20,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,21,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,22,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,23,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,24,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,25,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,26,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,27,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,28,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,29,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,30,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1424,Adviesraad_internationale_vraagstukken_006,31,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,14,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,15,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,16,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,20,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,21,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,22,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,23,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,24,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,25,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1426,Adviesraad_internationale_vraagstukken_008,26,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,13,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,14,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,15,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,16,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,17,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,18,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,20,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,21,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,22,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,23,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,24,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,25,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,26,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,27,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,28,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1436,Adviesraad_internationale_vraagstukken_017,29,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1447,Adviesraad_internationale_vraagstukken_029,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1447,Adviesraad_internationale_vraagstukken_029,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1447,Adviesraad_internationale_vraagstukken_029,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1447,Adviesraad_internationale_vraagstukken_029,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
