document_id,unique_id,college,jaar,n_woorden,is_co_advies,beleidsreikwijdte,operationaliteit_rapport,beinvloedbaarheid_rapport,veldconsultatie_niveau,scenarios_aanwezig,beleidsopties_aanwezig,orde_van_verandering,aanbevelingen_aantal,probleemdefinities_aantal,meta_gevraagd_ongevraagd,meta_advies_aanvrager,meta_aanbevelingen_aantal,meta_mede_ondertekenaars_n,n_consultaties,n_beleidsopties,n_betrokken_actoren,n_unieke_actoren
1815,Adviesraad_internationale_vraagstukken_388,Adviesraad internationale vraagstukken,2009,26402,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,24,GEVRAAGD,MINISTER,,0,0,0,0,0
1816,Adviesraad_internationale_vraagstukken_397,Adviesraad internationale vraagstukken,2009,33096,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,36,21,GEVRAAGD,MINISTER,,0,3,6,2,5
1819,Adviesraad_internationale_vraagstukken_402,Adviesraad internationale vraagstukken,2008,21920,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,23,12,GEVRAAGD,MINISTER,,0,3,10,4,7
1821,Adviesraad_internationale_vraagstukken_393,Adviesraad internationale vraagstukken,2009,34901,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,11,GEVRAAGD,MINISTER,,0,4,20,2,6
1825,Adviesraad_internationale_vraagstukken_404,Adviesraad internationale vraagstukken,2008,17406,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,22,21,GEVRAAGD,MINISTER,,0,3,6,1,4
1827,Adviesraad_internationale_vraagstukken_405,Adviesraad internationale vraagstukken,2008,21164,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,2,GEVRAAGD,MINISTER,,0,3,11,4,7
1828,Adviesraad_internationale_vraagstukken_394,Adviesraad internationale vraagstukken,2009,32648,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,32,21,GEVRAAGD,MINISTER,,0,3,11,2,5
1831,Adviesraad_internationale_vraagstukken_418,Adviesraad internationale vraagstukken,2007,6864,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,6,8,GEVRAAGD,MINISTER,,0,2,2,0,2
1832,Adviesraad_internationale_vraagstukken_410,Adviesraad internationale vraagstukken,2008,24322,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,16,8,GEVRAAGD,EERSTE_KAMER,,0,9,16,3,12
1833,Adviesraad_internationale_vraagstukken_412,Adviesraad internationale vraagstukken,2008,23467,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,8,GEVRAAGD,EERSTE_KAMER,,0,7,12,2,9
1836,Adviesraad_internationale_vraagstukken_411,Adviesraad internationale vraagstukken,2008,26565,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,31,11,GEVRAAGD,MINISTER,,0,4,9,2,6
1840,Adviesraad_internationale_vraagstukken_419,Adviesraad internationale vraagstukken,2007,21184,False,intersectoraal,gemiddeld,laag,beperkt,False,False,tweede_orde,23,14,ONBEKEND,ONBEKEND,,0,4,13,3,7
1842,Adviesraad_internationale_vraagstukken_431,Adviesraad internationale vraagstukken,2007,14572,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,12,13,GEVRAAGD,MINISTER,,0,4,5,1,5
1845,Adviesraad_internationale_vraagstukken_426,Adviesraad internationale vraagstukken,2007,21398,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,37,23,GEVRAAGD,MINISTER,,0,6,11,2,8
1846,Adviesraad_internationale_vraagstukken_420,Adviesraad internationale vraagstukken,2007,22789,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,17,12,ONBEKEND,ONBEKEND,,0,3,24,3,6
1847,Adviesraad_internationale_vraagstukken_434,Adviesraad internationale vraagstukken,2007,20668,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,20,6,GEVRAAGD,MINISTER,,0,2,10,2,4
1848,Adviesraad_internationale_vraagstukken_433,Adviesraad internationale vraagstukken,2007,16907,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,19,4,GEVRAAGD,MINISTER,,0,3,5,4,7
1850,Adviesraad_internationale_vraagstukken_430,Adviesraad internationale vraagstukken,2007,13835,False,intersectoraal,gemiddeld,laag,beperkt,False,True,tweede_orde,10,14,GEVRAAGD,MINISTER,,0,4,5,4,8
1851,Adviesraad_internationale_vraagstukken_437,Adviesraad internationale vraagstukken,2007,13652,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,9,GEVRAAGD,MINISTER,,0,5,7,3,8
1852,Adviesraad_internationale_vraagstukken_407,Adviesraad internationale vraagstukken,2008,29052,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,16,GEVRAAGD,MINISTER,,0,5,16,3,8
1857,Adviesraad_internationale_vraagstukken_440,Adviesraad internationale vraagstukken,2007,16396,False,intersectoraal,gemiddeld,hoog,beperkt,False,True,tweede_orde,39,9,GEVRAAGD,MINISTER,,0,9,15,2,10
1858,Adviesraad_internationale_vraagstukken_438,Adviesraad internationale vraagstukken,2007,15507,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,33,18,GEVRAAGD,MINISTER,,0,5,8,4,8
1859,Adviesraad_internationale_vraagstukken_447,Adviesraad internationale vraagstukken,2006,18678,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,11,7,GEVRAAGD,MINISTER,,0,0,0,0,0
1860,Adviesraad_internationale_vraagstukken_446,Adviesraad internationale vraagstukken,2006,19128,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,23,15,ONBEKEND,ONBEKEND,23,0,7,31,3,9
1865,Adviesraad_internationale_vraagstukken_453,Adviesraad internationale vraagstukken,2006,12412,False,sectoraal,gemiddeld,hoog,onbekend,False,False,tweede_orde,14,4,GEVRAAGD,MINISTER,,0,4,9,3,7
1866,Adviesraad_internationale_vraagstukken_444,Adviesraad internationale vraagstukken,2006,20212,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,28,20,GEVRAAGD,MINISTER,,0,2,0,3,5
1869,Adviesraad_internationale_vraagstukken_451,Adviesraad internationale vraagstukken,2006,28308,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,32,31,GEVRAAGD,MINISTER,,0,3,19,4,7
1870,Adviesraad_internationale_vraagstukken_456,Adviesraad internationale vraagstukken,2006,13764,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,9,4,GEVRAAGD,MINISTER,,0,2982,0,0,41
1871,Adviesraad_internationale_vraagstukken_441,Adviesraad internationale vraagstukken,2007,31288,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,32,22,GEVRAAGD,MINISTER,,0,4,6,5,9
1875,Adviesraad_internationale_vraagstukken_445,Adviesraad internationale vraagstukken,2006,33455,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,11,GEVRAAGD,MINISTER,,0,3,10,0,3
1880,Adviesraad_internationale_vraagstukken_459,Adviesraad internationale vraagstukken,2006,24596,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,8,GEVRAAGD,MINISTER,,0,8,24,3,11
1884,Adviesraad_internationale_vraagstukken_462,Adviesraad internationale vraagstukken,2006,25158,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,15,7,GEVRAAGD,MINISTER,,0,5,21,2,7
1888,Adviesraad_internationale_vraagstukken_470,Adviesraad internationale vraagstukken,2006,24443,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,41,4,GEVRAAGD,MINISTER,,0,3,13,1,4
1889,Adviesraad_internationale_vraagstukken_448,Adviesraad internationale vraagstukken,2006,44816,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,18,GEVRAAGD,MINISTER,,0,4,10,1,5
1890,Adviesraad_internationale_vraagstukken_479,Adviesraad internationale vraagstukken,2005,14129,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,7,14,GEVRAAGD,MINISTER,7,0,3,0,2,5
1891,Adviesraad_internationale_vraagstukken_476,Adviesraad internationale vraagstukken,2005,24251,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,22,15,GEVRAAGD,MINISTER,,0,10,22,6,13
1893,Adviesraad_internationale_vraagstukken_473,Adviesraad internationale vraagstukken,2005,25581,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,30,30,GEVRAAGD,MINISTER,30,0,0,23,2,2
1896,Adviesraad_internationale_vraagstukken_474,Adviesraad internationale vraagstukken,2005,27142,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,22,10,GEVRAAGD,MINISTER,,0,3,19,2,5
1899,Adviesraad_internationale_vraagstukken_475,Adviesraad internationale vraagstukken,2005,27995,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,25,4,GEVRAAGD,MINISTER,,0,81,6,4,79
1903,Adviesraad_internationale_vraagstukken_480,Adviesraad internationale vraagstukken,2005,14880,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,13,12,GEVRAAGD,MINISTER,,0,3,0,0,3
1904,Adviesraad_internationale_vraagstukken_482,Adviesraad internationale vraagstukken,2005,21414,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,19,24,GEVRAAGD,MINISTER,,0,0,0,4,4
1905,Adviesraad_internationale_vraagstukken_478,Adviesraad internationale vraagstukken,2005,27501,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,6,GEVRAAGD,MINISTER,,0,4,18,2,6
1908,Adviesraad_internationale_vraagstukken_477,Adviesraad internationale vraagstukken,2005,28281,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,10,GEVRAAGD,MINISTER,,0,29,23,4,28
1909,Adviesraad_internationale_vraagstukken_481,Adviesraad internationale vraagstukken,2005,21898,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,36,22,GEVRAAGD,MINISTER,,0,3,9,1,4
1910,Adviesraad_internationale_vraagstukken_492,Adviesraad internationale vraagstukken,2005,18157,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,13,8,GEVRAAGD,MINISTER,11,0,2,12,0,2
1911,Adviesraad_internationale_vraagstukken_491,Adviesraad internationale vraagstukken,2005,17675,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,8,2,GEVRAAGD,MINISTER,11,0,2,10,2,4
1913,Adviesraad_internationale_vraagstukken_498,Adviesraad internationale vraagstukken,2004,13727,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,15,ONBEKEND,ONBEKEND,,0,3,7,2,5
1914,Adviesraad_internationale_vraagstukken_496,Adviesraad internationale vraagstukken,2004,18885,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,29,19,GEVRAAGD,MINISTER,,0,4,24,2,6
1916,Adviesraad_internationale_vraagstukken_497,Adviesraad internationale vraagstukken,2004,16038,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,21,10,GEVRAAGD,MINISTER,,0,0,22,2,2
1918,Adviesraad_internationale_vraagstukken_503,Adviesraad internationale vraagstukken,2004,19738,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,8,10,GEVRAAGD,MINISTER,,0,0,0,3,3
1919,Adviesraad_internationale_vraagstukken_502,Adviesraad internationale vraagstukken,2004,20122,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,14,2,ONBEKEND,ONBEKEND,,0,2,3,1,3
1922,Adviesraad_internationale_vraagstukken_501,Adviesraad internationale vraagstukken,2004,17161,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,13,20,GEVRAAGD,MINISTER,,0,3,14,1,4
1924,Adviesraad_internationale_vraagstukken_499,Adviesraad internationale vraagstukken,2004,18516,False,intersectoraal,gemiddeld,laag,beperkt,False,False,tweede_orde,20,19,GEVRAAGD,MINISTER,,1,0,0,2,2
1933,Adviesraad_internationale_vraagstukken_523,Adviesraad internationale vraagstukken,2003,11637,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,34,16,ONBEKEND,ONBEKEND,,0,0,0,0,0
1935,Adviesraad_internationale_vraagstukken_510,Adviesraad internationale vraagstukken,2004,29023,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,24,20,GEVRAAGD,MINISTER,,0,2,15,2,3
1936,Adviesraad_internationale_vraagstukken_518,Adviesraad internationale vraagstukken,2003,25845,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,False,tweede_orde,22,15,GEVRAAGD,MINISTER,,0,3,15,2,5
1938,Adviesraad_internationale_vraagstukken_508,Adviesraad internationale vraagstukken,2004,25647,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,2,5,GEVRAAGD,MINISTER,2,0,3,10,4,7
1940,Adviesraad_internationale_vraagstukken_521,Adviesraad internationale vraagstukken,2003,13532,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,12,GEVRAAGD,MINISTER,,0,4,9,2,6
1941,Adviesraad_internationale_vraagstukken_516,Adviesraad internationale vraagstukken,2003,22464,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,14,12,GEVRAAGD,MINISTER,,0,4,3,3,7
1942,Adviesraad_internationale_vraagstukken_509,Adviesraad internationale vraagstukken,2004,51231,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,16,22,GEVRAAGD,MINISTER,16,0,4,26,2,6
1945,Adviesraad_internationale_vraagstukken_524,Adviesraad internationale vraagstukken,2003,16778,False,sectoraal,laag,gemiddeld,beperkt,False,False,tweede_orde,10,6,GEVRAAGD,MINISTER,,0,3,9,1,4
1949,Adviesraad_internationale_vraagstukken_531,Adviesraad internationale vraagstukken,2003,23401,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,31,10,GEVRAAGD,MINISTER,,0,7,14,2,9
1950,Adviesraad_internationale_vraagstukken_532,Adviesraad internationale vraagstukken,2003,23083,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,30,24,GEVRAAGD,MINISTER,,0,3,8,2,5
1951,Adviesraad_internationale_vraagstukken_536,Adviesraad internationale vraagstukken,2002,25592,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,19,14,GEVRAAGD,MINISTER,,0,4,16,2,6
1953,Adviesraad_internationale_vraagstukken_530,Adviesraad internationale vraagstukken,2003,21066,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,7,16,GEVRAAGD,MINISTER,,0,3,10,2,5
1958,Adviesraad_internationale_vraagstukken_540,Adviesraad internationale vraagstukken,2002,26829,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,10,GEVRAAGD,MINISTER,,0,5,21,2,7
1959,Adviesraad_internationale_vraagstukken_533,Adviesraad internationale vraagstukken,2003,21541,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,13,16,GEVRAAGD,MINISTER,,0,3,16,1,4
1962,Adviesraad_internationale_vraagstukken_550,Adviesraad internationale vraagstukken,2001,5554,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,18,20,GEVRAAGD,TWEEDE_KAMER,,0,0,0,2,2
1964,Adviesraad_internationale_vraagstukken_544,Adviesraad internationale vraagstukken,2001,8978,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,18,4,GEVRAAGD,MINISTER,,0,9,3,6,13
1965,Adviesraad_internationale_vraagstukken_549,Adviesraad internationale vraagstukken,2001,7170,False,sectoraal,gemiddeld,hoog,beperkt,False,True,tweede_orde,16,10,GEVRAAGD,TWEEDE_KAMER,11,0,0,2,0,0
1967,Adviesraad_internationale_vraagstukken_538,Adviesraad internationale vraagstukken,2002,23943,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,33,22,GEVRAAGD,MINISTER,,0,5,28,3,7
1972,Adviesraad_internationale_vraagstukken_556,Adviesraad internationale vraagstukken,2001,9690,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,6,12,GEVRAAGD,MINISTER,,0,0,5,0,0
1973,Adviesraad_internationale_vraagstukken_539,Adviesraad internationale vraagstukken,2002,35457,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,16,GEVRAAGD,MINISTER,,0,6,6,1,7
1974,Adviesraad_internationale_vraagstukken_559,Adviesraad internationale vraagstukken,2001,8693,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,22,13,GEVRAAGD,MINISTER,15,0,3,18,5,8
1976,Adviesraad_internationale_vraagstukken_558,Adviesraad internationale vraagstukken,2001,9300,False,sectoraal,laag,laag,beperkt,False,False,tweede_orde,6,10,GEVRAAGD,MINISTER,,0,0,0,0,0
1978,Adviesraad_internationale_vraagstukken_537,Adviesraad internationale vraagstukken,2002,32188,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,36,6,GEVRAAGD,MINISTER,,0,4,8,2,6
1981,Adviesraad_internationale_vraagstukken_564,Adviesraad internationale vraagstukken,2001,9062,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,16,GEVRAAGD,MINISTER,18,0,3,10,5,8
1982,Adviesraad_internationale_vraagstukken_572,Adviesraad internationale vraagstukken,2000,8599,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,19,9,GEVRAAGD,MINISTER,,0,2,4,2,4
1983,Adviesraad_internationale_vraagstukken_560,Adviesraad internationale vraagstukken,2001,19179,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,27,6,GEVRAAGD,MINISTER,,0,3,5,2,5
1986,Adviesraad_internationale_vraagstukken_574,Adviesraad internationale vraagstukken,2000,9095,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,5,GEVRAAGD,MINISTER,10,1,3,6,2,5
1987,Adviesraad_internationale_vraagstukken_557,Adviesraad internationale vraagstukken,2001,27140,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,6,GEVRAAGD,MINISTER,,0,7,10,2,9
1989,Adviesraad_internationale_vraagstukken_577,Adviesraad internationale vraagstukken,2000,14579,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,27,20,GEVRAAGD,MINISTER,,0,0,25,0,0
1990,Adviesraad_internationale_vraagstukken_573,Adviesraad internationale vraagstukken,2000,13734,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,7,5,GEVRAAGD,MINISTER,,0,5,4,1,6
1991,Adviesraad_internationale_vraagstukken_570,Adviesraad internationale vraagstukken,2000,11423,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,6,5,GEVRAAGD,MINISTER,,0,5,2,2,7
1994,Adviesraad_internationale_vraagstukken_566,Adviesraad internationale vraagstukken,2001,21046,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,23,20,GEVRAAGD,MINISTER,,0,4,20,1,5
1997,Adviesraad_internationale_vraagstukken_568,Adviesraad internationale vraagstukken,2000,21876,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,20,GEVRAAGD,MINISTER,,0,4,22,1,5
1998,Adviesraad_internationale_vraagstukken_578,Adviesraad internationale vraagstukken,2000,20908,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,6,GEVRAAGD,MINISTER,,0,1,6,3,4
2003,Adviesraad_internationale_vraagstukken_587,Adviesraad internationale vraagstukken,1999,13721,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,22,20,GEVRAAGD,MINISTER,,0,0,0,2,2
2004,Adviesraad_internationale_vraagstukken_582,Adviesraad internationale vraagstukken,2000,17933,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,7,GEVRAAGD,MINISTER,,0,1,6,1,2
2005,Adviesraad_internationale_vraagstukken_594,Adviesraad internationale vraagstukken,1998,4775,False,sectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,11,6,GEVRAAGD,MINISTER,,0,0,0,1,1
2006,Adviesraad_internationale_vraagstukken_585,Adviesraad internationale vraagstukken,1999,30121,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,33,29,GEVRAAGD,MINISTER,,0,3,12,3,6
2007,Adviesraad_internationale_vraagstukken_562,Adviesraad internationale vraagstukken,2001,34443,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,27,15,GEVRAAGD,MINISTER,,0,7,9,2,9
2009,Adviesraad_internationale_vraagstukken_581,Adviesraad internationale vraagstukken,2000,15626,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,13,11,GEVRAAGD,MINISTER,,0,3,9,0,3
2010,Adviesraad_internationale_vraagstukken_592,Adviesraad internationale vraagstukken,1999,9967,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,15,GEVRAAGD,MINISTER,14,0,1,13,2,3
2013,Adviesraad_internationale_vraagstukken_595,Adviesraad internationale vraagstukken,1999,10492,False,sectoraal,hoog,gemiddeld,beperkt,False,False,tweede_orde,12,9,GEVRAAGD,MINISTER,14,0,1,15,0,1
2015,Adviesraad_internationale_vraagstukken_588,Adviesraad internationale vraagstukken,1999,34294,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,41,10,GEVRAAGD,MINISTER,,0,4,13,2,6
2017,Adviesraad_internationale_vraagstukken_597,Adviesraad internationale vraagstukken,1999,39216,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,9,12,GEVRAAGD,MINISTER,9,0,2,10,4,6
2019,Adviesraad_internationale_vraagstukken_598,Adviesraad internationale vraagstukken,1999,37955,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,22,8,GEVRAAGD,MINISTER,,0,2,20,9,11
2021,Adviesraad_internationale_vraagstukken_600,Adviesraad internationale vraagstukken,1998,21534,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,26,20,GEVRAAGD,MINISTER,,0,3,28,3,5
2026,Adviesraad_internationale_vraagstukken_613,Adviesraad internationale vraagstukken,1998,4588,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,5,5,GEVRAAGD,MINISTER,,0,1,8,0,1
2027,Adviesraad_internationale_vraagstukken_606,Adviesraad internationale vraagstukken,1998,18631,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,14,8,GEVRAAGD,MINISTER,,0,3,12,2,5
